"QALD id","match status","QALD question","QueGG question","QALD SPARQL query","QueGG SPARQL query","TP","FP","FN","Precision","Recall","F-Measure"
"179","0.72","Wer sind die Eltern der Frau von Juan Carlos I?","""wer sind Elternteile von die Frau von Julia Roberts??""","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        res:Juan_Carlos_I_of_Spain dbo:spouse ?x . 
        ?x dbo:parent ?uri . 
}","SELECT DISTINCT ?objOfProp WHERE 

{

    ?subjOfProp <http://dbpedia.org/ontology/parent> ?objOfProp .   <http://dbpedia.org/resource/Julia_Roberts> <http://dbpedia.org/ontology/spouse> ?subjOfProp .

}","0.0","1.0","2.0","0.0","0.0","0.0"
"180","0.786516853932584","Hat Tesla den Nobelpreis für Physik gewonnen?","""wer wird von Nobelpreis für Physik gewonnen?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:Nikola_Tesla dbo:award res:Nobel_Prize_in_Physics .
}","select  ?s    

{

   ?s <http://dbpedia.org/ontology/award>  <http://dbpedia.org/resource/Nobel_Prize_in_Physics> .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"181","0.885714285714286","Wer ist der größte Basketballspieler?","""wer ist gr��te Basketballspieler?""","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> .  ?uri <http://dbpedia.org/ontology/height> ?num . } ORDER BY DESC(?num) OFFSET 0 LIMIT 1 ","SELECT DISTINCT ?subjOfProp WHERE 

{

 ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> . ?subjOfProp <http://dbpedia.org/ontology/height> ?num . 

} ORDER BY DESC(?num) LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0"
"182","0.0","Welche Stadt hat die wenigsten Einwohner?","","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> .  ?uri <http://dbpedia.org/ontology/populationTotal> ?pop . } ORDER BY ASC(?pop) OFFSET 0 LIMIT 1 ","","0.0","1.0","2.0","0.0","0.0","0.0"
"183","0.0","Ist Proinsulin ein Protein?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK 
WHERE {
	res:Proinsulin rdf:type dbo:Protein .
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"184","0.0","Wer waren die Eltern von Königin Viktoria?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
         res:Queen_Victoria dbo:parent ?uri .
}","","0.0","1.0","2.0","0.0","0.0","0.0"
"185","0.730769230769231","Hatte Che Guevara Kinder?","""wer ist Che Guevara s Kind?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK
WHERE { 
        res:Che_Guevara dbo:child ?uri . 
}","select  ?o    

{

    <http://dbpedia.org/resource/Che_Guevara> <http://dbpedia.org/ontology/child>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"186","0.0","Ist der Baikalsee größer als der Große Bärensee?","","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
ASK
WHERE {  
        res:Lake_Baikal dbo:areaTotal ?a1 . 
        res:Great_Bear_Lake dbo:areaTotal ?a2 .
        FILTER (?a1 > ?a2)
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"187","0.0","Hat Kaurismäki jemals den Großen Preis der Jury in Cannes gewonnen?","","ASK WHERE { <http://dbpedia.org/resource/Aki_Kaurismäki> <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival)> . }","","0.0","1.0","1.0","0.0","0.0","0.0"
"188","0.0","Gib mir alle Bücher von William Goldman mit mehr als 300 Seiten.","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?uri rdf:type dbo:Book .
        ?uri dbo:author res:William_Goldman .
        ?uri dbo:numberOfPages ?x .
        FILTER (?x > 300)
}","","0.0","1.0","10.0","0.0","0.0","0.0"
"189","1.0","Wo liegt Fort Knox?","""Wo liegt Fort Knox?""","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Fort_Knox> <http://dbpedia.org/property/location> ?uri . }","select  ?o    

{

    <http://dbpedia.org/resource/Fort_Knox> <http://dbpedia.org/property/location>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"190","0.756756756756757","In welchem US-Bundesstaat liegt Fort Knox?","""in welcher Lage liegt Fort Knox?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	res:Fort_Knox dbp:location ?uri .
        ?uri dbo:country res:United_States .
}","select  ?o    

{

    <http://dbpedia.org/resource/Fort_Knox> <http://dbpedia.org/property/location>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"191","0.0","Wo liegt Syngman Rhee begraben?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Syngman_Rhee> <http://dbpedia.org/ontology/restingPlace> ?uri . } ","","0.0","1.0","1.0","0.0","0.0","0.0"
"192","0.804123711340206","In welcher Zeitzone liegt San Pedro de Atacama?","""welche  war die Zeitzone von San Pedro de Atacama?""","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/San_Pedro_de_Atacama> <http://dbpedia.org/ontology/timeZone> ?uri . } ","select  ?o    

{

    <http://dbpedia.org/resource/San_Pedro_de_Atacama> <http://dbpedia.org/ontology/timeZone>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"193","0.0","Welcher Stilrichtung gehörte der Maler der Drei Tänzer an?","","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/The_Three_Dancers> <http://dbpedia.org/ontology/author> ?person .  ?person <http://dbpedia.org/ontology/movement> ?uri . } ","","0.0","1.0","2.0","0.0","0.0","0.0"
"194","0.0","Welcher Wissenschaftler ist bekannt für das Manhattan-Projekt und den Friedensnobelpreis?","","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:knownFor res:Manhattan_Project .
        ?uri rdf:type dbo:Scientist .
        ?uri dbo:knownFor res:Nobel_Peace_Prize .
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"195","0.0","Zeig mir alle Bücher in Asimovs Foundation-Serie.","","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/series> <http://dbpedia.org/resource/Foundation_series> . } ","","0.0","1.0","11.0","0.0","0.0","0.0"
"196","0.0","Gib mir alle Städte in New Jersey, die mehr als 100000 Einwohner haben.","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
	?uri rdf:type dbo:City .
        ?uri dbo:isPartOf res:New_Jersey .
        ?uri dbp:populationTotal ?inhabitants .
        FILTER (?inhabitants > 100000) .
}","","0.0","1.0","8.0","0.0","0.0","0.0"
"197","0.0","Welches Museum in New York hat die meisten Besucher?","","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Museum> .  ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/New_York_City> .  ?uri <http://dbpedia.org/ontology/numberOfVisitors> ?num . } ORDER BY DESC(?num) OFFSET 0 LIMIT 1 ","","0.0","1.0","1.0","0.0","0.0","0.0"
"198","0.767441860465116","Wie hoch ist der Yokohama Marine Tower?","""welche  ist die H�he von Yokohama Marine Tower?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num
WHERE {
        res:Yokohama_Marine_Tower dbo:height ?num .
}","select  ?o    

{

    <http://dbpedia.org/resource/Yokohama_Marine_Tower> <http://dbpedia.org/ontology/height>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"199","0.0","Hat die neue Battlestar-Galactica-Serie mehr Episoden als die alte?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	<http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x .
	<http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y .
	FILTER (?y > ?x)
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"200","0.885245901639344","Wer ist der jüngste Dartspieler?","""wer ist j�ngsten Dartspieler?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri rdf:type dbo:DartsPlayer .
        ?uri dbo:birthDate ?date .
}
ORDER BY DESC(?date)
OFFSET 0 LIMIT 1","SELECT DISTINCT ?subjOfProp WHERE 

{

 ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/DartsPlayer> . ?subjOfProp <http://dbpedia.org/ontology/birthDate> ?num . 

} ORDER BY DESC(?num) LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0"
"201","0.831460674157303","Wer hat das Videospiel World of Warcraft entwickelt?","""wer hat World of Warcraft entwickelt?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:World_of_Warcraft dbo:developer ?uri . 
}","select  ?s    

{

   ?s <http://dbpedia.org/ontology/product>  <http://dbpedia.org/resource/World_of_Warcraft> .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"202","0.0","Welcher Papst hat das Vatikanische Fernsehen gegründet?","","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT ?uri 
WHERE { 
         ?uri rdf:type dbo:Pope . 
         res:Vatican_Television_Center dbo:foundedBy ?uri .
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"203","0.837209302325581","Wer hat die Musik für Harold und Maude komponiert?","""wer hat Harold und Maude komponiert?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri 
WHERE {
	res:Harold_and_Maude dbo:musicComposer ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Harold_and_Maude> <http://dbpedia.org/ontology/musicComposer>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"204","0.939759036144578","Gib mir alle Bandmitglieder von Prodigy.","""Gib mir alle Bandmitglieder von The Prodigy""","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/bandMember> ?uri . } ","select  ?o    

{

    <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/bandMember>  ?o .    

}","3.0","0.0","0.0","1.0","1.0","1.0"
"205","0.0","Wer spielt alles in spanischen Filmen produziert von Benicio del Toro mit? ","","SELECT DISTINCT ?uri WHERE { ?film <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?film <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?film <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Benicio_del_Toro> . ?film <http://dbpedia.org/ontology/starring> ?uri . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> . } ","","0.0","1.0","13.0","0.0","0.0","0.0"
"206","0.0","Welche Tochtergesellschaft von TUI Travel fliegt sowohl Glasgow als auch Dublin an?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/TUI_Travel> <http://dbpedia.org/ontology/subsidiary> ?uri .  ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Glasgow_Airport> . ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Dublin_Airport> . } ","","0.0","1.0","2.0","0.0","0.0","0.0"
"207","1.0","In welchem Land liegt Mekka?","""in welchem Land liegt Mekka?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri 
WHERE {  
        res:Mecca dbo:country ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Mecca> <http://dbpedia.org/ontology/country>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"208","0.8","Wieviele Sprachen werden in Kolumbien gesprochen?","""in welchen Sprachen sind Kolumbien gesprochen?""","SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Language> .  <http://dbpedia.org/resource/Colombia> <http://dbpedia.org/ontology/language> ?uri . } ","select  ?o    

{

    <http://dbpedia.org/resource/Colombia> <http://dbpedia.org/ontology/language>  ?o .    

}","0.0","3.0","1.0","0.0","0.0","0.0"
"209","0.947368421052632","Was ist das größte Stadion in Spanien?","""was ist das gr��te Stadion in Spanien?""","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Spain> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","SELECT DISTINCT ?subjOfProp WHERE 

{

 ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Stadium> . ?subjOfProp <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?num . 

} ORDER BY DESC(?num) LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0"
"210","0.857142857142857","Welche Profisurfer wurden auf den Philippinen geboren?","""welcher Surfer wurde in Philippinen geboren?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	?uri dbo:occupation res:Surfing .
	?uri dbo:birthPlace res:Philippines .
}","select  ?s    

{

   ?s <http://dbpedia.org/ontology/birthPlace>  <http://dbpedia.org/resource/Philippines> .   ?s <http://dbpedia.org/ontology/occupation>  <http://dbpedia.org/resource/Surfing> .    

}","14.0","0.0","0.0","1.0","1.0","1.0"
"211","0.73972602739726","Was sind die fünf Stadtteile von New York?","""was sind Stadtteile von Indien?""","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/governmentType> <http://dbpedia.org/resource/Borough_(New_York_City)> . }","select  ?s    

{

   ?s <http://dbpedia.org/ontology/governmentType>  <http://dbpedia.org/resource/India> .    

}","0.0","1.0","5.0","0.0","0.0","0.0"
"212","0.0","Ist Cola ein Getränk?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK 
WHERE {
        res:Cola rdf:type dbo:Beverage .
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"","","","","","","238.0","154.0","654.0","0.60714287","0.26681614","0.3707165"
